task_id,status,confidence,review_reason,person_id,image_id,split,redacted_image_uri,family,category,occasion,formality,aesthetic_tags,color_mood,layering,fit,silhouette,color_family,pattern,style_item_id
auto_style_000080,auto_labeled,0.77,color_mood_unknown|fit_unknown|silhouette_unknown,p_039b66845108,p_039b66845108_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_039b66845108_01.jpg,top,blouse,casual,casual,classic|minimal,unknown,single_layer,unknown,unknown,purple,solid,style_top|blouse|casual|unknown|purple|classic+minimal
auto_style_000081,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_d5b620c7759e,p_d5b620c7759e_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_d5b620c7759e_01.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,unknown,unknown,multi,solid,style_top|tank|casual|unknown|multi|casual_basic
auto_style_000082,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_0522097fbb74,p_0522097fbb74_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_0522097fbb74_01.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,unknown,unknown,multi,solid,style_top|tank|casual|unknown|multi|casual_basic
auto_style_000083,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_58f0e836563a,p_58f0e836563a_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_58f0e836563a_01.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,unknown,unknown,multi,solid,style_top|tank|casual|unknown|multi|casual_basic
auto_style_000084,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_2daa55a1a780,p_2daa55a1a780_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_2daa55a1a780_01.jpg,top,tank,casual,casual,casual_basic,neutral,single_layer,unknown,unknown,white,stripe,style_top|tank|casual|unknown|white|casual_basic
auto_style_000085,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_95ee6da36fe5,p_95ee6da36fe5_02,train,redacted/deepfashion_with_masks_balanced_10_20/p_95ee6da36fe5_02.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,colorful,single_layer,unknown,unknown,multi,solid,style_dress_jumpsuit|midi_dress|casual|unknown|multi|classic+romantic
auto_style_000086,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_eedf91627507,p_eedf91627507_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_eedf91627507_01.jpg,top,sweater,casual,casual,casual_basic|soft,colorful,single_layer,unknown,unknown,multi,solid,style_top|sweater|casual|unknown|multi|casual_basic+soft
auto_style_000087,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_9a50369536c9,p_9a50369536c9_02,train,redacted/deepfashion_with_masks_balanced_10_20/p_9a50369536c9_02.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,colorful,single_layer,unknown,unknown,multi,stripe,style_dress_jumpsuit|midi_dress|casual|unknown|multi|classic+romantic
auto_style_000088,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_71205e82f181,p_71205e82f181_02,train,redacted/deepfashion_with_masks_balanced_10_20/p_71205e82f181_02.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,unknown,unknown,multi,solid,style_top|tank|casual|unknown|multi|casual_basic
auto_style_000089,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_18f926dc543b,p_18f926dc543b_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_18f926dc543b_01.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,unknown,unknown,multi,solid,style_top|tank|casual|unknown|multi|casual_basic
auto_style_000090,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_93a0587b72c8,p_93a0587b72c8_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_93a0587b72c8_01.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,unknown,unknown,multi,solid,style_top|tank|casual|unknown|multi|casual_basic
auto_style_000091,auto_labeled,0.77,color_mood_unknown|fit_unknown|silhouette_unknown,p_9916df2da975,p_9916df2da975_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_9916df2da975_01.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,pink,stripe,style_top|tank|casual|unknown|pink|casual_basic
auto_style_000092,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_dc1124d71733,p_dc1124d71733_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_dc1124d71733_01.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,stripe,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_000093,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_2c5c290faef1,p_2c5c290faef1_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_2c5c290faef1_01.jpg,top,tank,casual,casual,casual_basic,neutral,single_layer,unknown,unknown,black,plaid,style_top|tank|casual|unknown|black|casual_basic
auto_style_000094,auto_labeled,0.87,fit_unknown|silhouette_unknown,p_314a9c804037,p_314a9c804037_02,train,redacted/deepfashion_with_masks_balanced_10_20/p_314a9c804037_02.jpg,bottom,shorts,casual,casual,casual_basic,colorful,single_layer,unknown,unknown,multi,solid,style_bottom|shorts|casual|unknown|multi|casual_basic
auto_style_000095,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_d9e04d5b8d3c,p_d9e04d5b8d3c_02,train,redacted/deepfashion_with_masks_balanced_10_20/p_d9e04d5b8d3c_02.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,unknown,single_layer,unknown,unknown,unknown,solid,style_dress_jumpsuit|midi_dress|casual|unknown|unknown|classic+romantic
auto_style_000096,auto_labeled,0.87,fit_unknown|silhouette_unknown,p_b5191067f36e,p_b5191067f36e_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_b5191067f36e_01.jpg,top,cardigan,casual,casual,casual_basic|soft,neutral,light_layering,unknown,unknown,white,solid,style_top|cardigan|casual|unknown|white|casual_basic+soft
auto_style_000097,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_7dd5f13e9cd9,p_7dd5f13e9cd9_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_7dd5f13e9cd9_01.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,stripe,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_000098,auto_labeled,0.77,color_mood_unknown|fit_unknown|silhouette_unknown,p_78b56ccbebc4,p_78b56ccbebc4_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_78b56ccbebc4_01.jpg,top,blouse,casual,casual,classic|minimal,unknown,single_layer,unknown,unknown,pink,solid,style_top|blouse|casual|unknown|pink|classic+minimal
auto_style_000099,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_c9c1d744d5bc,p_c9c1d744d5bc_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_c9c1d744d5bc_01.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,neutral,single_layer,unknown,unknown,gray,solid,style_dress_jumpsuit|midi_dress|casual|unknown|gray|classic+romantic
auto_style_000100,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_42a5fd2800d0,p_42a5fd2800d0_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_42a5fd2800d0_01.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,unknown,unknown,multi,solid,style_top|tank|casual|unknown|multi|casual_basic
auto_style_000101,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_e25d6c2c9a17,p_e25d6c2c9a17_03,train,redacted/deepfashion_with_masks_balanced_10_20/p_e25d6c2c9a17_03.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,unknown,unknown,multi,solid,style_top|tank|casual|unknown|multi|casual_basic
auto_style_000102,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_ec78e8714b2b,p_ec78e8714b2b_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_ec78e8714b2b_01.jpg,top,tank,casual,casual,casual_basic,neutral,single_layer,unknown,unknown,black,solid,style_top|tank|casual|unknown|black|casual_basic
auto_style_000103,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_6eca6198a9b8,p_6eca6198a9b8_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_6eca6198a9b8_01.jpg,top,sweater,casual,casual,casual_basic|soft,colorful,single_layer,unknown,unknown,multi,solid,style_top|sweater|casual|unknown|multi|casual_basic+soft
auto_style_000104,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_d7946699f638,p_d7946699f638_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_d7946699f638_01.jpg,top,sweater,casual,casual,casual_basic|soft,neutral,single_layer,unknown,unknown,black,solid,style_top|sweater|casual|unknown|black|casual_basic+soft
auto_style_000105,auto_labeled,0.77,color_mood_unknown|fit_unknown|silhouette_unknown,p_a668974d4925,p_a668974d4925_02,train,redacted/deepfashion_with_masks_balanced_10_20/p_a668974d4925_02.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,unknown,single_layer,unknown,unknown,blue,solid,style_dress_jumpsuit|midi_dress|casual|unknown|blue|classic+romantic
auto_style_000106,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_7ff0e64db9b8,p_7ff0e64db9b8_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_7ff0e64db9b8_01.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,unknown,unknown,multi,solid,style_top|tank|casual|unknown|multi|casual_basic
auto_style_000107,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_3338c117a6a6,p_3338c117a6a6_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_3338c117a6a6_01.jpg,top,tank,casual,casual,casual_basic,neutral,single_layer,unknown,unknown,black,solid,style_top|tank|casual|unknown|black|casual_basic
auto_style_000108,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_6351621cc771,p_6351621cc771_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_6351621cc771_01.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,unknown,unknown,multi,solid,style_top|tank|casual|unknown|multi|casual_basic
auto_style_000109,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_1199d92ff3c9,p_1199d92ff3c9_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_1199d92ff3c9_01.jpg,top,tank,casual,casual,casual_basic,neutral,single_layer,unknown,unknown,white,solid,style_top|tank|casual|unknown|white|casual_basic
auto_style_000110,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_7adf693138c9,p_7adf693138c9_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_7adf693138c9_01.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,neutral,single_layer,unknown,unknown,white,solid,style_dress_jumpsuit|midi_dress|casual|unknown|white|classic+romantic
auto_style_000111,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_5b97cacf6d99,p_5b97cacf6d99_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_5b97cacf6d99_01.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,unknown,unknown,multi,solid,style_top|tank|casual|unknown|multi|casual_basic
auto_style_000112,auto_labeled,0.77,color_mood_unknown|fit_unknown|silhouette_unknown,p_3c3721b3c0e7,p_3c3721b3c0e7_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_3c3721b3c0e7_01.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,red,solid,style_top|tank|casual|unknown|red|casual_basic
auto_style_000113,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_f241634a05ea,p_f241634a05ea_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_f241634a05ea_01.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,solid,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_000114,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_c7072497e475,p_c7072497e475_02,train,redacted/deepfashion_with_masks_balanced_10_20/p_c7072497e475_02.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,unknown,unknown,multi,solid,style_top|tank|casual|unknown|multi|casual_basic
auto_style_000115,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_973332bc1b8b,p_973332bc1b8b_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_973332bc1b8b_01.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,unknown,unknown,multi,solid,style_top|tank|casual|unknown|multi|casual_basic
auto_style_000116,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_2080c5824516,p_2080c5824516_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_2080c5824516_01.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,unknown,unknown,multi,solid,style_top|tank|casual|unknown|multi|casual_basic
auto_style_000117,auto_labeled,0.77,color_mood_unknown|fit_unknown|silhouette_unknown,p_645e6607f0dc,p_645e6607f0dc_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_645e6607f0dc_01.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,yellow,solid,style_top|tank|casual|unknown|yellow|casual_basic
auto_style_000118,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_8196f1221e76,p_8196f1221e76_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_8196f1221e76_01.jpg,top,tank,casual,casual,casual_basic,neutral,single_layer,unknown,unknown,white,solid,style_top|tank|casual|unknown|white|casual_basic
auto_style_000119,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_0f4d1f6ab72b,p_0f4d1f6ab72b_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_0f4d1f6ab72b_01.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,neutral,single_layer,unknown,unknown,black,solid,style_dress_jumpsuit|midi_dress|casual|unknown|black|classic+romantic
auto_style_000120,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_cd235380485b,p_cd235380485b_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_cd235380485b_01.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,stripe,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_000121,auto_labeled,0.77,color_mood_unknown|fit_unknown|silhouette_unknown,p_efaee7c6ff96,p_efaee7c6ff96_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_efaee7c6ff96_01.jpg,top,blouse,casual,casual,classic|minimal,unknown,single_layer,unknown,unknown,blue,solid,style_top|blouse|casual|unknown|blue|classic+minimal
auto_style_000122,auto_labeled,0.95,fit_unknown,p_6a9675405ef5,p_6a9675405ef5_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_6a9675405ef5_01.jpg,outerwear,coat,casual,casual,casual_basic,neutral,light_layering,unknown,tailored,black,solid,style_outerwear|coat|casual|unknown|black|casual_basic
auto_style_000123,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_43de318ef79d,p_43de318ef79d_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_43de318ef79d_01.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,colorful,single_layer,unknown,unknown,multi,solid,style_dress_jumpsuit|midi_dress|casual|unknown|multi|classic+romantic
auto_style_000124,auto_labeled,0.87,fit_unknown|silhouette_unknown,p_cfc26c365a58,p_cfc26c365a58_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_cfc26c365a58_01.jpg,top,hoodie,casual,casual,casual_basic|streetwear,neutral,single_layer,unknown,unknown,gray,solid,style_top|hoodie|casual|unknown|gray|casual_basic+streetwear
auto_style_000125,auto_labeled,0.77,color_mood_unknown|fit_unknown|silhouette_unknown,p_ea70097a7537,p_ea70097a7537_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_ea70097a7537_01.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,blue,solid,style_top|tank|casual|unknown|blue|casual_basic
auto_style_000126,auto_labeled,0.77,color_mood_unknown|fit_unknown|silhouette_unknown,p_fda4ec013763,p_fda4ec013763_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_fda4ec013763_01.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,pink,solid,style_top|tank|casual|unknown|pink|casual_basic
auto_style_000127,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_81d83c65fd50,p_81d83c65fd50_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_81d83c65fd50_01.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,unknown,unknown,multi,solid,style_top|tank|casual|unknown|multi|casual_basic
auto_style_000128,auto_labeled,0.77,color_mood_unknown|fit_unknown|silhouette_unknown,p_f36b087b299f,p_f36b087b299f_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_f36b087b299f_01.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,pink,solid,style_top|tank|casual|unknown|pink|casual_basic
auto_style_000129,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_6bbba30f59f7,p_6bbba30f59f7_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_6bbba30f59f7_01.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,unknown,unknown,multi,solid,style_top|tank|casual|unknown|multi|casual_basic
auto_style_000130,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_149444f6a07a,p_149444f6a07a_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_149444f6a07a_01.jpg,top,blouse,casual,casual,classic|minimal,unknown,single_layer,unknown,unknown,unknown,solid,style_top|blouse|casual|unknown|unknown|classic+minimal
auto_style_000131,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_ce84314e28f5,p_ce84314e28f5_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_ce84314e28f5_01.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,unknown,unknown,multi,solid,style_top|tank|casual|unknown|multi|casual_basic
auto_style_000132,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_bd47b08a1b64,p_bd47b08a1b64_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_bd47b08a1b64_01.jpg,top,tank,casual,casual,casual_basic,neutral,single_layer,unknown,unknown,black,solid,style_top|tank|casual|unknown|black|casual_basic
auto_style_000133,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_154cc4accc64,p_154cc4accc64_03,train,redacted/deepfashion_with_masks_balanced_10_20/p_154cc4accc64_03.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,unknown,unknown,multi,solid,style_top|tank|casual|unknown|multi|casual_basic
auto_style_000134,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_d9e04d5b8d3c,p_d9e04d5b8d3c_03,train,redacted/deepfashion_with_masks_balanced_10_20/p_d9e04d5b8d3c_03.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,colorful,single_layer,unknown,unknown,multi,solid,style_dress_jumpsuit|midi_dress|casual|unknown|multi|classic+romantic
auto_style_000135,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_851f369252a3,p_851f369252a3_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_851f369252a3_01.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,colorful,single_layer,unknown,unknown,multi,solid,style_dress_jumpsuit|midi_dress|casual|unknown|multi|classic+romantic
auto_style_000136,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_9dbbcd8f0fd5,p_9dbbcd8f0fd5_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_9dbbcd8f0fd5_01.jpg,top,tank,casual,casual,casual_basic,neutral,single_layer,unknown,unknown,beige,solid,style_top|tank|casual|unknown|beige|casual_basic
auto_style_000137,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_7434e098f527,p_7434e098f527_02,train,redacted/deepfashion_with_masks_balanced_10_20/p_7434e098f527_02.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,unknown,unknown,multi,solid,style_top|tank|casual|unknown|multi|casual_basic
