person_id,image_id,split,redacted_image_uri,primary_family,primary_category,occasion,formality,aesthetic_tags,color_mood,layering,gender_label_source,rights_basis
p_7dd5f13e9cd9,p_7dd5f13e9cd9_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_7dd5f13e9cd9_01.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,dataset_label,dataset_license
p_78b56ccbebc4,p_78b56ccbebc4_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_78b56ccbebc4_01.jpg,top,blouse,casual,casual,classic|minimal,unknown,single_layer,dataset_label,dataset_license
p_50e5ef43231e,p_50e5ef43231e_01,val,redacted/deepfashion_with_masks_balanced_10_20/p_50e5ef43231e_01.jpg,top,blouse,casual,casual,classic|minimal,neutral,single_layer,dataset_label,dataset_license
p_fd3c64dce9a0,p_fd3c64dce9a0_01,test,redacted/deepfashion_with_masks_balanced_10_20/p_fd3c64dce9a0_01.jpg,top,blouse,casual,casual,classic|minimal,neutral,single_layer,dataset_label,dataset_license
p_c9c1d744d5bc,p_c9c1d744d5bc_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_c9c1d744d5bc_01.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,neutral,single_layer,dataset_label,dataset_license
p_a8be1d4a4a57,p_a8be1d4a4a57_01,test,redacted/deepfashion_with_masks_balanced_10_20/p_a8be1d4a4a57_01.jpg,top,sweater,casual,casual,soft|casual_basic,colorful,single_layer,dataset_label,dataset_license
p_42a5fd2800d0,p_42a5fd2800d0_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_42a5fd2800d0_01.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,dataset_label,dataset_license
p_e25d6c2c9a17,p_e25d6c2c9a17_03,train,redacted/deepfashion_with_masks_balanced_10_20/p_e25d6c2c9a17_03.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,dataset_label,dataset_license
p_20116ee9c163,p_20116ee9c163_01,test,redacted/deepfashion_with_masks_balanced_10_20/p_20116ee9c163_01.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,neutral,single_layer,dataset_label,dataset_license
p_ec78e8714b2b,p_ec78e8714b2b_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_ec78e8714b2b_01.jpg,top,tank,casual,casual,casual_basic,neutral,single_layer,dataset_label,dataset_license
p_6eca6198a9b8,p_6eca6198a9b8_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_6eca6198a9b8_01.jpg,top,sweater,casual,casual,soft|casual_basic,colorful,single_layer,dataset_label,dataset_license
p_d7946699f638,p_d7946699f638_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_d7946699f638_01.jpg,top,sweater,casual,casual,soft|casual_basic,neutral,single_layer,dataset_label,dataset_license
p_17036ea58a60,p_17036ea58a60_01,test,redacted/deepfashion_with_masks_balanced_10_20/p_17036ea58a60_01.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,dataset_label,dataset_license
p_a668974d4925,p_a668974d4925_02,train,redacted/deepfashion_with_masks_balanced_10_20/p_a668974d4925_02.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,unknown,single_layer,dataset_label,dataset_license
p_50e5ef43231e,p_50e5ef43231e_02,val,redacted/deepfashion_with_masks_balanced_10_20/p_50e5ef43231e_02.jpg,top,blouse,casual,casual,classic|minimal,colorful,single_layer,dataset_label,dataset_license
p_7ff0e64db9b8,p_7ff0e64db9b8_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_7ff0e64db9b8_01.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,dataset_label,dataset_license
p_3338c117a6a6,p_3338c117a6a6_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_3338c117a6a6_01.jpg,top,tank,casual,casual,casual_basic,neutral,single_layer,dataset_label,dataset_license
p_6351621cc771,p_6351621cc771_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_6351621cc771_01.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,dataset_label,dataset_license
p_1199d92ff3c9,p_1199d92ff3c9_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_1199d92ff3c9_01.jpg,top,tank,casual,casual,casual_basic,neutral,single_layer,dataset_label,dataset_license
p_7adf693138c9,p_7adf693138c9_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_7adf693138c9_01.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,neutral,single_layer,dataset_label,dataset_license
p_5b97cacf6d99,p_5b97cacf6d99_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_5b97cacf6d99_01.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,dataset_label,dataset_license
p_3c3721b3c0e7,p_3c3721b3c0e7_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_3c3721b3c0e7_01.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,dataset_label,dataset_license
p_f241634a05ea,p_f241634a05ea_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_f241634a05ea_01.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,dataset_label,dataset_license
p_c7072497e475,p_c7072497e475_02,train,redacted/deepfashion_with_masks_balanced_10_20/p_c7072497e475_02.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,dataset_label,dataset_license
p_973332bc1b8b,p_973332bc1b8b_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_973332bc1b8b_01.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,dataset_label,dataset_license
p_2080c5824516,p_2080c5824516_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_2080c5824516_01.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,dataset_label,dataset_license
p_645e6607f0dc,p_645e6607f0dc_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_645e6607f0dc_01.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,dataset_label,dataset_license
p_8196f1221e76,p_8196f1221e76_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_8196f1221e76_01.jpg,top,tank,casual,casual,casual_basic,neutral,single_layer,dataset_label,dataset_license
p_0f4d1f6ab72b,p_0f4d1f6ab72b_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_0f4d1f6ab72b_01.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,neutral,single_layer,dataset_label,dataset_license
p_cd235380485b,p_cd235380485b_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_cd235380485b_01.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,dataset_label,dataset_license
p_efaee7c6ff96,p_efaee7c6ff96_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_efaee7c6ff96_01.jpg,top,blouse,casual,casual,classic|minimal,unknown,single_layer,dataset_label,dataset_license
p_6a9675405ef5,p_6a9675405ef5_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_6a9675405ef5_01.jpg,outerwear,coat,casual,casual,casual_basic,neutral,light_layering,dataset_label,dataset_license
p_0e4742788789,p_0e4742788789_02,test,redacted/deepfashion_with_masks_balanced_10_20/p_0e4742788789_02.jpg,top,tank,casual,casual,casual_basic,neutral,single_layer,dataset_label,dataset_license
p_43de318ef79d,p_43de318ef79d_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_43de318ef79d_01.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,colorful,single_layer,dataset_label,dataset_license
p_6b4c8471c512,p_6b4c8471c512_02,val,redacted/deepfashion_with_masks_balanced_10_20/p_6b4c8471c512_02.jpg,top,cardigan,casual,casual,soft|casual_basic,neutral,light_layering,dataset_label,dataset_license
p_cfc26c365a58,p_cfc26c365a58_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_cfc26c365a58_01.jpg,top,hoodie,casual,casual,casual_basic|streetwear,neutral,single_layer,dataset_label,dataset_license
p_ea70097a7537,p_ea70097a7537_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_ea70097a7537_01.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,dataset_label,dataset_license
p_fda4ec013763,p_fda4ec013763_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_fda4ec013763_01.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,dataset_label,dataset_license
p_81d83c65fd50,p_81d83c65fd50_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_81d83c65fd50_01.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,dataset_label,dataset_license
p_f36b087b299f,p_f36b087b299f_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_f36b087b299f_01.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,dataset_label,dataset_license
p_6bbba30f59f7,p_6bbba30f59f7_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_6bbba30f59f7_01.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,dataset_label,dataset_license
p_149444f6a07a,p_149444f6a07a_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_149444f6a07a_01.jpg,top,blouse,casual,casual,classic|minimal,unknown,single_layer,dataset_label,dataset_license
p_ce84314e28f5,p_ce84314e28f5_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_ce84314e28f5_01.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,dataset_label,dataset_license
p_bc829dde3693,p_bc829dde3693_01,val,redacted/deepfashion_with_masks_balanced_10_20/p_bc829dde3693_01.jpg,outerwear,coat,casual,casual,casual_basic,colorful,light_layering,dataset_label,dataset_license
p_bd47b08a1b64,p_bd47b08a1b64_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_bd47b08a1b64_01.jpg,top,tank,casual,casual,casual_basic,neutral,single_layer,dataset_label,dataset_license
p_154cc4accc64,p_154cc4accc64_03,train,redacted/deepfashion_with_masks_balanced_10_20/p_154cc4accc64_03.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,dataset_label,dataset_license
p_dd7b3a870350,p_dd7b3a870350_01,test,redacted/deepfashion_with_masks_balanced_10_20/p_dd7b3a870350_01.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,dataset_label,dataset_license
p_de8c61551082,p_de8c61551082_01,test,redacted/deepfashion_with_masks_balanced_10_20/p_de8c61551082_01.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,dataset_label,dataset_license
p_d9e04d5b8d3c,p_d9e04d5b8d3c_03,train,redacted/deepfashion_with_masks_balanced_10_20/p_d9e04d5b8d3c_03.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,colorful,single_layer,dataset_label,dataset_license
p_851f369252a3,p_851f369252a3_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_851f369252a3_01.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,colorful,single_layer,dataset_label,dataset_license
p_9dbbcd8f0fd5,p_9dbbcd8f0fd5_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_9dbbcd8f0fd5_01.jpg,top,tank,casual,casual,casual_basic,neutral,single_layer,dataset_label,dataset_license
p_7434e098f527,p_7434e098f527_02,train,redacted/deepfashion_with_masks_balanced_10_20/p_7434e098f527_02.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,dataset_label,dataset_license
p_8b4fa349f50f,p_8b4fa349f50f_01,test,redacted/deepfashion_with_masks_balanced_10_20/p_8b4fa349f50f_01.jpg,top,hoodie,casual,casual,casual_basic|streetwear,unknown,single_layer,dataset_label,dataset_license
p_031c13828ab5,p_031c13828ab5_06,test,redacted/deepfashion_with_masks_balanced_10_20/p_031c13828ab5_06.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,dataset_label,dataset_license
p_313db47e4f92,p_313db47e4f92_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_313db47e4f92_01.jpg,top,sweater,casual,casual,soft|casual_basic,unknown,single_layer,dataset_label,dataset_license
p_1c3016da215c,p_1c3016da215c_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_1c3016da215c_01.jpg,top,sweater,casual,casual,soft|casual_basic,unknown,single_layer,dataset_label,dataset_license
p_6f8d34ff035b,p_6f8d34ff035b_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_6f8d34ff035b_01.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,dataset_label,dataset_license
p_41e82ad031ea,p_41e82ad031ea_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_41e82ad031ea_01.jpg,top,blouse,casual,casual,classic|minimal,colorful,single_layer,dataset_label,dataset_license
p_7b11ac0d2596,p_7b11ac0d2596_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_7b11ac0d2596_01.jpg,top,tank,casual,casual,casual_basic,neutral,single_layer,dataset_label,dataset_license
p_3891f463151f,p_3891f463151f_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_3891f463151f_01.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,dataset_label,dataset_license
p_e6bc34bd34d4,p_e6bc34bd34d4_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_e6bc34bd34d4_01.jpg,top,sweater,casual,casual,soft|casual_basic,unknown,single_layer,dataset_label,dataset_license
p_bacd4b5eb5b9,p_bacd4b5eb5b9_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_bacd4b5eb5b9_01.jpg,top,tank,casual,casual,casual_basic,neutral,single_layer,dataset_label,dataset_license
p_c28eca4a85d8,p_c28eca4a85d8_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_c28eca4a85d8_01.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,dataset_label,dataset_license
p_54b35df57f95,p_54b35df57f95_02,train,redacted/deepfashion_with_masks_balanced_10_20/p_54b35df57f95_02.jpg,outerwear,coat,casual,casual,casual_basic,colorful,light_layering,dataset_label,dataset_license
p_8196f1221e76,p_8196f1221e76_02,train,redacted/deepfashion_with_masks_balanced_10_20/p_8196f1221e76_02.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,dataset_label,dataset_license
p_03eee157ed39,p_03eee157ed39_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_03eee157ed39_01.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,unknown,single_layer,dataset_label,dataset_license
p_f179b432a8e9,p_f179b432a8e9_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_f179b432a8e9_01.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,neutral,single_layer,dataset_label,dataset_license
p_77edb2aba06f,p_77edb2aba06f_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_77edb2aba06f_01.jpg,top,sweater,casual,casual,soft|casual_basic,colorful,single_layer,dataset_label,dataset_license
p_6261af5b0e16,p_6261af5b0e16_02,train,redacted/deepfashion_with_masks_balanced_10_20/p_6261af5b0e16_02.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,dataset_label,dataset_license
p_039b66845108,p_039b66845108_02,train,redacted/deepfashion_with_masks_balanced_10_20/p_039b66845108_02.jpg,top,blouse,casual,casual,classic|minimal,unknown,single_layer,dataset_label,dataset_license
p_3338c117a6a6,p_3338c117a6a6_02,train,redacted/deepfashion_with_masks_balanced_10_20/p_3338c117a6a6_02.jpg,top,tank,casual,casual,casual_basic,neutral,single_layer,dataset_label,dataset_license
p_538df61e426c,p_538df61e426c_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_538df61e426c_01.jpg,top,sweater,casual,casual,soft|casual_basic,neutral,single_layer,dataset_label,dataset_license
p_eedf91627507,p_eedf91627507_02,train,redacted/deepfashion_with_masks_balanced_10_20/p_eedf91627507_02.jpg,top,sweater,casual,casual,soft|casual_basic,colorful,single_layer,dataset_label,dataset_license
p_6fda0de65719,p_6fda0de65719_01,val,redacted/deepfashion_with_masks_balanced_10_20/p_6fda0de65719_01.jpg,top,cardigan,casual,casual,soft|casual_basic,colorful,light_layering,dataset_label,dataset_license
p_d808d762bec0,p_d808d762bec0_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_d808d762bec0_01.jpg,top,blouse,casual,casual,classic|minimal,unknown,single_layer,dataset_label,dataset_license
p_f87a16d9a0dd,p_f87a16d9a0dd_01,test,redacted/deepfashion_with_masks_balanced_10_20/p_f87a16d9a0dd_01.jpg,top,blouse,casual,casual,classic|minimal,neutral,single_layer,dataset_label,dataset_license
p_9916df2da975,p_9916df2da975_02,train,redacted/deepfashion_with_masks_balanced_10_20/p_9916df2da975_02.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,dataset_label,dataset_license
p_008e26c6806b,p_008e26c6806b_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_008e26c6806b_01.jpg,outerwear,coat,casual,casual,casual_basic,unknown,light_layering,dataset_label,dataset_license
p_18f926dc543b,p_18f926dc543b_02,train,redacted/deepfashion_with_masks_balanced_10_20/p_18f926dc543b_02.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,dataset_label,dataset_license
p_f543eadbbd71,p_f543eadbbd71_03,train,redacted/deepfashion_with_masks_balanced_10_20/p_f543eadbbd71_03.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,dataset_label,dataset_license
p_19b25eb45a70,p_19b25eb45a70_02,train,redacted/deepfashion_with_masks_balanced_10_20/p_19b25eb45a70_02.jpg,dress_jumpsuit,romper,casual,casual,classic|romantic,unknown,single_layer,dataset_label,dataset_license
p_eda5f4d86df0,p_eda5f4d86df0_02,train,redacted/deepfashion_with_masks_balanced_10_20/p_eda5f4d86df0_02.jpg,dress_jumpsuit,romper,casual,casual,classic|romantic,unknown,single_layer,dataset_label,dataset_license
p_dc3414a88dd9,p_dc3414a88dd9_03,train,redacted/deepfashion_with_masks_balanced_10_20/p_dc3414a88dd9_03.jpg,top,cardigan,casual,casual,soft|casual_basic,colorful,light_layering,dataset_label,dataset_license
p_86762bf4eb4b,p_86762bf4eb4b_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_86762bf4eb4b_01.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,neutral,single_layer,dataset_label,dataset_license
p_ddc0fde5ecc9,p_ddc0fde5ecc9_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_ddc0fde5ecc9_01.jpg,top,blouse,casual,casual,classic|minimal,colorful,single_layer,dataset_label,dataset_license
p_27d683bb9915,p_27d683bb9915_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_27d683bb9915_01.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,dataset_label,dataset_license
p_d9cf0d30e4f2,p_d9cf0d30e4f2_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_d9cf0d30e4f2_01.jpg,top,tank,casual,casual,casual_basic,neutral,single_layer,dataset_label,dataset_license
p_1e72b54c3582,p_1e72b54c3582_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_1e72b54c3582_01.jpg,top,tank,casual,casual,casual_basic,neutral,single_layer,dataset_label,dataset_license
p_1ddf6a794919,p_1ddf6a794919_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_1ddf6a794919_01.jpg,top,blouse,casual,casual,classic|minimal,colorful,single_layer,dataset_label,dataset_license
p_94fbe0eebea3,p_94fbe0eebea3_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_94fbe0eebea3_01.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,dataset_label,dataset_license
p_b1909b077f20,p_b1909b077f20_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_b1909b077f20_01.jpg,top,sweater,casual,casual,soft|casual_basic,neutral,single_layer,dataset_label,dataset_license
p_47948d2e11a2,p_47948d2e11a2_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_47948d2e11a2_01.jpg,outerwear,coat,casual,casual,casual_basic,colorful,light_layering,dataset_label,dataset_license
p_117954542990,p_117954542990_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_117954542990_01.jpg,bottom,skirt,casual,casual,casual_basic,neutral,single_layer,dataset_label,dataset_license
