person_id,image_id,slot,collection_status,consent_status,redaction_status,label_status
p_000054,p_000054_07,7,pending,pending,pending,pending
p_000054,p_000054_08,8,pending,pending,pending,pending
p_000054,p_000054_09,9,pending,pending,pending,pending
p_000054,p_000054_10,10,pending,pending,pending,pending
p_000055,p_000055_01,1,pending,pending,pending,pending
p_000055,p_000055_02,2,pending,pending,pending,pending
p_000055,p_000055_03,3,pending,pending,pending,pending
p_000055,p_000055_04,4,pending,pending,pending,pending
p_000055,p_000055_05,5,pending,pending,pending,pending
p_000055,p_000055_06,6,pending,pending,pending,pending
p_000055,p_000055_07,7,pending,pending,pending,pending
p_000055,p_000055_08,8,pending,pending,pending,pending
p_000055,p_000055_09,9,pending,pending,pending,pending
p_000055,p_000055_10,10,pending,pending,pending,pending
p_000056,p_000056_01,1,pending,pending,pending,pending
p_000056,p_000056_02,2,pending,pending,pending,pending
p_000056,p_000056_03,3,pending,pending,pending,pending
p_000056,p_000056_04,4,pending,pending,pending,pending
p_000056,p_000056_05,5,pending,pending,pending,pending
p_000056,p_000056_06,6,pending,pending,pending,pending
p_000056,p_000056_07,7,pending,pending,pending,pending
p_000056,p_000056_08,8,pending,pending,pending,pending
p_000056,p_000056_09,9,pending,pending,pending,pending
p_000056,p_000056_10,10,pending,pending,pending,pending
p_000057,p_000057_01,1,pending,pending,pending,pending
p_000057,p_000057_02,2,pending,pending,pending,pending
p_000057,p_000057_03,3,pending,pending,pending,pending
p_000057,p_000057_04,4,pending,pending,pending,pending
p_000057,p_000057_05,5,pending,pending,pending,pending
p_000057,p_000057_06,6,pending,pending,pending,pending
p_000057,p_000057_07,7,pending,pending,pending,pending
p_000057,p_000057_08,8,pending,pending,pending,pending
p_000057,p_000057_09,9,pending,pending,pending,pending
p_000057,p_000057_10,10,pending,pending,pending,pending
p_000058,p_000058_01,1,pending,pending,pending,pending
p_000058,p_000058_02,2,pending,pending,pending,pending
p_000058,p_000058_03,3,pending,pending,pending,pending
p_000058,p_000058_04,4,pending,pending,pending,pending
p_000058,p_000058_05,5,pending,pending,pending,pending
p_000058,p_000058_06,6,pending,pending,pending,pending
p_000058,p_000058_07,7,pending,pending,pending,pending
p_000058,p_000058_08,8,pending,pending,pending,pending
p_000058,p_000058_09,9,pending,pending,pending,pending
p_000058,p_000058_10,10,pending,pending,pending,pending
p_000059,p_000059_01,1,pending,pending,pending,pending
p_000059,p_000059_02,2,pending,pending,pending,pending
p_000059,p_000059_03,3,pending,pending,pending,pending
p_000059,p_000059_04,4,pending,pending,pending,pending
p_000059,p_000059_05,5,pending,pending,pending,pending
p_000059,p_000059_06,6,pending,pending,pending,pending
p_000059,p_000059_07,7,pending,pending,pending,pending
p_000059,p_000059_08,8,pending,pending,pending,pending
p_000059,p_000059_09,9,pending,pending,pending,pending
p_000059,p_000059_10,10,pending,pending,pending,pending
p_000060,p_000060_01,1,pending,pending,pending,pending
p_000060,p_000060_02,2,pending,pending,pending,pending
p_000060,p_000060_03,3,pending,pending,pending,pending
p_000060,p_000060_04,4,pending,pending,pending,pending
p_000060,p_000060_05,5,pending,pending,pending,pending
p_000060,p_000060_06,6,pending,pending,pending,pending
p_000060,p_000060_07,7,pending,pending,pending,pending
p_000060,p_000060_08,8,pending,pending,pending,pending
p_000060,p_000060_09,9,pending,pending,pending,pending
p_000060,p_000060_10,10,pending,pending,pending,pending
p_000061,p_000061_01,1,pending,pending,pending,pending
p_000061,p_000061_02,2,pending,pending,pending,pending
p_000061,p_000061_03,3,pending,pending,pending,pending
p_000061,p_000061_04,4,pending,pending,pending,pending
p_000061,p_000061_05,5,pending,pending,pending,pending
p_000061,p_000061_06,6,pending,pending,pending,pending
p_000061,p_000061_07,7,pending,pending,pending,pending
p_000061,p_000061_08,8,pending,pending,pending,pending
p_000061,p_000061_09,9,pending,pending,pending,pending
p_000061,p_000061_10,10,pending,pending,pending,pending
p_000062,p_000062_01,1,pending,pending,pending,pending
p_000062,p_000062_02,2,pending,pending,pending,pending
p_000062,p_000062_03,3,pending,pending,pending,pending
p_000062,p_000062_04,4,pending,pending,pending,pending
p_000062,p_000062_05,5,pending,pending,pending,pending
p_000062,p_000062_06,6,pending,pending,pending,pending
p_000062,p_000062_07,7,pending,pending,pending,pending
p_000062,p_000062_08,8,pending,pending,pending,pending
p_000062,p_000062_09,9,pending,pending,pending,pending
p_000062,p_000062_10,10,pending,pending,pending,pending
p_000063,p_000063_01,1,pending,pending,pending,pending
p_000063,p_000063_02,2,pending,pending,pending,pending
p_000063,p_000063_03,3,pending,pending,pending,pending
p_000063,p_000063_04,4,pending,pending,pending,pending
p_000063,p_000063_05,5,pending,pending,pending,pending
p_000063,p_000063_06,6,pending,pending,pending,pending
p_000063,p_000063_07,7,pending,pending,pending,pending
p_000063,p_000063_08,8,pending,pending,pending,pending
p_000063,p_000063_09,9,pending,pending,pending,pending
p_000063,p_000063_10,10,pending,pending,pending,pending
p_000064,p_000064_01,1,pending,pending,pending,pending
p_000064,p_000064_02,2,pending,pending,pending,pending
p_000064,p_000064_03,3,pending,pending,pending,pending
p_000064,p_000064_04,4,pending,pending,pending,pending
p_000064,p_000064_05,5,pending,pending,pending,pending
p_000064,p_000064_06,6,pending,pending,pending,pending
p_000064,p_000064_07,7,pending,pending,pending,pending
p_000064,p_000064_08,8,pending,pending,pending,pending
p_000064,p_000064_09,9,pending,pending,pending,pending
p_000064,p_000064_10,10,pending,pending,pending,pending
p_000065,p_000065_01,1,pending,pending,pending,pending
p_000065,p_000065_02,2,pending,pending,pending,pending
p_000065,p_000065_03,3,pending,pending,pending,pending
p_000065,p_000065_04,4,pending,pending,pending,pending
p_000065,p_000065_05,5,pending,pending,pending,pending
p_000065,p_000065_06,6,pending,pending,pending,pending
p_000065,p_000065_07,7,pending,pending,pending,pending
p_000065,p_000065_08,8,pending,pending,pending,pending
p_000065,p_000065_09,9,pending,pending,pending,pending
p_000065,p_000065_10,10,pending,pending,pending,pending
p_000066,p_000066_01,1,pending,pending,pending,pending
p_000066,p_000066_02,2,pending,pending,pending,pending
p_000066,p_000066_03,3,pending,pending,pending,pending
p_000066,p_000066_04,4,pending,pending,pending,pending
p_000066,p_000066_05,5,pending,pending,pending,pending
p_000066,p_000066_06,6,pending,pending,pending,pending
p_000066,p_000066_07,7,pending,pending,pending,pending
p_000066,p_000066_08,8,pending,pending,pending,pending
p_000066,p_000066_09,9,pending,pending,pending,pending
p_000066,p_000066_10,10,pending,pending,pending,pending
p_000067,p_000067_01,1,pending,pending,pending,pending
p_000067,p_000067_02,2,pending,pending,pending,pending
p_000067,p_000067_03,3,pending,pending,pending,pending
p_000067,p_000067_04,4,pending,pending,pending,pending
p_000067,p_000067_05,5,pending,pending,pending,pending
p_000067,p_000067_06,6,pending,pending,pending,pending
p_000067,p_000067_07,7,pending,pending,pending,pending
p_000067,p_000067_08,8,pending,pending,pending,pending
p_000067,p_000067_09,9,pending,pending,pending,pending
p_000067,p_000067_10,10,pending,pending,pending,pending
p_000068,p_000068_01,1,pending,pending,pending,pending
p_000068,p_000068_02,2,pending,pending,pending,pending
p_000068,p_000068_03,3,pending,pending,pending,pending
p_000068,p_000068_04,4,pending,pending,pending,pending
p_000068,p_000068_05,5,pending,pending,pending,pending
p_000068,p_000068_06,6,pending,pending,pending,pending
p_000068,p_000068_07,7,pending,pending,pending,pending
p_000068,p_000068_08,8,pending,pending,pending,pending
p_000068,p_000068_09,9,pending,pending,pending,pending
p_000068,p_000068_10,10,pending,pending,pending,pending
p_000069,p_000069_01,1,pending,pending,pending,pending
p_000069,p_000069_02,2,pending,pending,pending,pending
p_000069,p_000069_03,3,pending,pending,pending,pending
p_000069,p_000069_04,4,pending,pending,pending,pending
p_000069,p_000069_05,5,pending,pending,pending,pending
p_000069,p_000069_06,6,pending,pending,pending,pending
p_000069,p_000069_07,7,pending,pending,pending,pending
p_000069,p_000069_08,8,pending,pending,pending,pending
p_000069,p_000069_09,9,pending,pending,pending,pending
p_000069,p_000069_10,10,pending,pending,pending,pending
p_000070,p_000070_01,1,pending,pending,pending,pending
p_000070,p_000070_02,2,pending,pending,pending,pending
p_000070,p_000070_03,3,pending,pending,pending,pending
p_000070,p_000070_04,4,pending,pending,pending,pending
p_000070,p_000070_05,5,pending,pending,pending,pending
p_000070,p_000070_06,6,pending,pending,pending,pending
p_000070,p_000070_07,7,pending,pending,pending,pending
p_000070,p_000070_08,8,pending,pending,pending,pending
p_000070,p_000070_09,9,pending,pending,pending,pending
p_000070,p_000070_10,10,pending,pending,pending,pending
p_000071,p_000071_01,1,pending,pending,pending,pending
p_000071,p_000071_02,2,pending,pending,pending,pending
p_000071,p_000071_03,3,pending,pending,pending,pending
p_000071,p_000071_04,4,pending,pending,pending,pending
p_000071,p_000071_05,5,pending,pending,pending,pending
p_000071,p_000071_06,6,pending,pending,pending,pending
p_000071,p_000071_07,7,pending,pending,pending,pending
p_000071,p_000071_08,8,pending,pending,pending,pending
p_000071,p_000071_09,9,pending,pending,pending,pending
p_000071,p_000071_10,10,pending,pending,pending,pending
p_000072,p_000072_01,1,pending,pending,pending,pending
p_000072,p_000072_02,2,pending,pending,pending,pending
p_000072,p_000072_03,3,pending,pending,pending,pending
p_000072,p_000072_04,4,pending,pending,pending,pending
p_000072,p_000072_05,5,pending,pending,pending,pending
p_000072,p_000072_06,6,pending,pending,pending,pending
p_000072,p_000072_07,7,pending,pending,pending,pending
p_000072,p_000072_08,8,pending,pending,pending,pending
p_000072,p_000072_09,9,pending,pending,pending,pending
p_000072,p_000072_10,10,pending,pending,pending,pending
p_000073,p_000073_01,1,pending,pending,pending,pending
p_000073,p_000073_02,2,pending,pending,pending,pending
p_000073,p_000073_03,3,pending,pending,pending,pending
p_000073,p_000073_04,4,pending,pending,pending,pending
p_000073,p_000073_05,5,pending,pending,pending,pending
p_000073,p_000073_06,6,pending,pending,pending,pending
p_000073,p_000073_07,7,pending,pending,pending,pending
p_000073,p_000073_08,8,pending,pending,pending,pending
p_000073,p_000073_09,9,pending,pending,pending,pending
p_000073,p_000073_10,10,pending,pending,pending,pending
p_000074,p_000074_01,1,pending,pending,pending,pending
p_000074,p_000074_02,2,pending,pending,pending,pending
p_000074,p_000074_03,3,pending,pending,pending,pending
p_000074,p_000074_04,4,pending,pending,pending,pending
p_000074,p_000074_05,5,pending,pending,pending,pending
p_000074,p_000074_06,6,pending,pending,pending,pending
p_000074,p_000074_07,7,pending,pending,pending,pending
p_000074,p_000074_08,8,pending,pending,pending,pending
p_000074,p_000074_09,9,pending,pending,pending,pending
p_000074,p_000074_10,10,pending,pending,pending,pending
p_000075,p_000075_01,1,pending,pending,pending,pending
p_000075,p_000075_02,2,pending,pending,pending,pending
p_000075,p_000075_03,3,pending,pending,pending,pending
p_000075,p_000075_04,4,pending,pending,pending,pending
p_000075,p_000075_05,5,pending,pending,pending,pending
p_000075,p_000075_06,6,pending,pending,pending,pending
p_000075,p_000075_07,7,pending,pending,pending,pending
p_000075,p_000075_08,8,pending,pending,pending,pending
p_000075,p_000075_09,9,pending,pending,pending,pending
p_000075,p_000075_10,10,pending,pending,pending,pending
p_000076,p_000076_01,1,pending,pending,pending,pending
p_000076,p_000076_02,2,pending,pending,pending,pending
p_000076,p_000076_03,3,pending,pending,pending,pending
p_000076,p_000076_04,4,pending,pending,pending,pending
p_000076,p_000076_05,5,pending,pending,pending,pending
p_000076,p_000076_06,6,pending,pending,pending,pending
p_000076,p_000076_07,7,pending,pending,pending,pending
p_000076,p_000076_08,8,pending,pending,pending,pending
p_000076,p_000076_09,9,pending,pending,pending,pending
p_000076,p_000076_10,10,pending,pending,pending,pending
p_000077,p_000077_01,1,pending,pending,pending,pending
p_000077,p_000077_02,2,pending,pending,pending,pending
p_000077,p_000077_03,3,pending,pending,pending,pending
p_000077,p_000077_04,4,pending,pending,pending,pending
p_000077,p_000077_05,5,pending,pending,pending,pending
p_000077,p_000077_06,6,pending,pending,pending,pending
p_000077,p_000077_07,7,pending,pending,pending,pending
p_000077,p_000077_08,8,pending,pending,pending,pending
p_000077,p_000077_09,9,pending,pending,pending,pending
p_000077,p_000077_10,10,pending,pending,pending,pending
p_000078,p_000078_01,1,pending,pending,pending,pending
p_000078,p_000078_02,2,pending,pending,pending,pending
p_000078,p_000078_03,3,pending,pending,pending,pending
p_000078,p_000078_04,4,pending,pending,pending,pending
p_000078,p_000078_05,5,pending,pending,pending,pending
p_000078,p_000078_06,6,pending,pending,pending,pending
p_000078,p_000078_07,7,pending,pending,pending,pending
p_000078,p_000078_08,8,pending,pending,pending,pending
p_000078,p_000078_09,9,pending,pending,pending,pending
p_000078,p_000078_10,10,pending,pending,pending,pending
p_000079,p_000079_01,1,pending,pending,pending,pending
p_000079,p_000079_02,2,pending,pending,pending,pending
p_000079,p_000079_03,3,pending,pending,pending,pending
p_000079,p_000079_04,4,pending,pending,pending,pending
p_000079,p_000079_05,5,pending,pending,pending,pending
p_000079,p_000079_06,6,pending,pending,pending,pending
p_000079,p_000079_07,7,pending,pending,pending,pending
p_000079,p_000079_08,8,pending,pending,pending,pending
p_000079,p_000079_09,9,pending,pending,pending,pending
p_000079,p_000079_10,10,pending,pending,pending,pending
p_000080,p_000080_01,1,pending,pending,pending,pending
p_000080,p_000080_02,2,pending,pending,pending,pending
p_000080,p_000080_03,3,pending,pending,pending,pending
p_000080,p_000080_04,4,pending,pending,pending,pending
p_000080,p_000080_05,5,pending,pending,pending,pending
p_000080,p_000080_06,6,pending,pending,pending,pending
p_000080,p_000080_07,7,pending,pending,pending,pending
p_000080,p_000080_08,8,pending,pending,pending,pending
p_000080,p_000080_09,9,pending,pending,pending,pending
p_000080,p_000080_10,10,pending,pending,pending,pending
p_000081,p_000081_01,1,pending,pending,pending,pending
